230.17078287059923,21.37614648546159,22.83780328087708,22.50570191472684,22.06166146094174,21.21313365807635,25.16513404684935,-228.57023287969162,229.7895019576803,20.688328567908748,22.12338679746418,21.929380492967343,21.635834652971432,20.671758462257394,24.456950707301978,-229.3279838017385,230.3312349471574,21.66763500518693,23.16547188979096,22.842156928835166,22.323427892775562,21.482747440962974,25.567241941638745,-227.78746498933654,17.09501635473007,16.49589472960162,17.449056382126404,-6.664496799500171,-7.290387525762355,-6.2627771990686565,0.0
239.8777723030728,21.88139672587274,21.542566157440316,21.55457054251889,21.011309558876558,19.511515238601984,23.804783164414665,-238.46277527644025,239.56575462969369,21.509118087693118,21.04666797693618,21.004201315026716,20.783655630308207,18.989692269764507,21.927210162252965,-239.32635834804952,240.06477677986285,22.122798165328515,22.118151374093223,22.012936027871927,21.314481608050905,19.762106885089594,24.68856754946325,-237.89910998136855,16.340142301794714,15.687492715453235,16.773088551048964,-8.39368536976679,-9.189920646217066,-7.902583402351359,0.0
231.3723712848425,22.365992727862594,23.72053132300184,23.666080467877048,23.409839551532475,22.76998924628741,25.63714477970888,-228.39018132281979,230.46211552710628,21.39294311530887,22.667629333838924,22.189863713523646,21.862309110585137,21.85218168433455,23.97745727888188,-229.87238011960568,231.83504539665782,22.96646330620661,24.46152340146559,24.6547399070385,24.276346623433533,23.30695995530785,26.543021841387844,-227.13256388647255,18.06897100728662,16.816514955496707,18.863942068128146,-5.820126848481794,-7.136280319675015,-4.967800550005952,0.0
241.2096975667825,22.73771915722018,22.098455092744814,22.173519064703967,22.03974064779854,20.817459973518833,24.15467799859039,-238.61205525188677,240.21482036406354,21.52884921747543,20.661704768845194,20.733431733176147,20.982515108941207,19.80660022501661,22.447575291574772,-240.62793893472445,241.68665551314487,23.445851577685687,23.01265904867986,23.16201196410332,22.768415939404953,21.471204232838957,25.30115410448549,-237.4460078542252,17.07740178118405,15.718444721796054,17.925243065764743,-7.783816300382398,-9.243280586878125,-6.874290922362175,0.0
233.41150022824456,25.84046020669895,26.916966472909632,26.655981797608366,25.201192923219022,26.11899782082433,26.46267096027748,-229.59935750112373,233.1124320896501,25.54487050160269,26.70523738780357,26.421275392364766,24.545848465611385,25.338314018614334,24.90833826718659,-231.96969135659197,233.57206392906346,26.01559673352269,27.183985877545226,26.88233498305843,25.450842142798734,26.45472028538715,26.97014010866436,-227.74636440652574,20.126051613582327,19.325828095780174,20.597914956689294,-4.212827363218764,-5.2454728323163975,-3.599290464434702,0.0
243.32185422202164,24.532758333649763,24.45943645994866,24.701015598875262,23.99333424584783,23.610207051729756,24.90712147749147,-239.45235430148193,242.3572760581119,23.258493069135447,23.271775537846985,23.70177231494435,22.840423332430916,22.68267970207383,22.674905280556594,-240.76903589735142,244.12731803324382,25.70211213932529,25.42534632091611,25.195542393555883,24.3680429623769,24.208129676791906,25.713182465969336,-238.80899691164495,18.759171636010308,17.502286174718567,19.491334635066778,-6.4471859735908,-7.807584121904628,-5.716513736514139,0.0
231.85393472534298,23.965889949310245,24.904264733215076,24.1147856449068,22.884147156034093,22.823613411204775,25.79667693346602,-230.9107650972081,230.51057326743106,22.842135077042418,23.897443974503503,22.92168172962401,21.43770349132896,22.423592092448757,23.440234067234726,-233.84456663327126,232.67303200069537,24.45891813304777,25.33371520006755,24.67194845705036,23.506947021990907,23.126441783131096,26.931612099482784,-229.37602658820649,18.17906843203399,16.703599633292775,18.91582351340742,-5.968154070747016,-7.677553549969434,-5.111782638146434,0.0
241.82406009173258,23.002639242557912,23.150033258342752,23.10401619972227,22.37070542522001,21.313472579164458,24.538541595417886,-239.4753521720175,241.46355605965974,22.639358084932812,22.790685449879703,22.526302533764138,21.25693645545411,20.730777236334628,21.244803444988197,-241.46555216466263,242.10678671660656,23.242941599529896,23.394806835223147,23.429262635988845,22.903536884460085,21.882385998456357,26.05781989503186,-238.54234529116718,17.478514527517547,16.39835838754384,18.0593994092662,-7.510869435645924,-8.90338816193237,-6.800933012200574,0.0
237.90401685476175,29.63015675869164,30.128776968932115,30.0095117872863,29.28889842687462,30.613419676351626,29.877362257401046,-226.09352979292356,236.18794543864254,27.860934832714985,28.31173655704017,28.21939416532076,27.675971152065923,29.399315010290916,26.884889133791834,-229.5659742813159,238.45631077288522,30.261993200225564,30.8221395728613,30.83870798420989,30.20381386427033,31.079556476080537,31.50037409508664,-224.4865741330763,23.91982661717195,21.8717765010689,24.83454022906791,-0.4857554598146919,-2.7706873138972865,0.5690121794553619,0.0
247.92339446249605,29.53559216841399,29.172126344855716,29.307925021725914,28.768592379124325,29.00556612378928,28.951214863946376,-235.84310003791484,246.21312293688138,28.232172264411457,27.673509481457433,27.944245122998304,27.59595749143707,27.67094179715345,25.7109552840314,-241.54562932491217,248.38762823919177,29.940318912602443,29.6322833537424,29.916806470384884,29.540605409224554,29.377223219103698,30.763137052098866,-233.76133508371632,23.352663915804598,21.18690938168229,24.224583446579036,-2.0070573847531676,-4.633939898742244,-0.9201530458985161,0.0
234.3991860838645,26.417821084775145,27.589777651785756,27.082165703857427,25.32875992548133,26.11328266959548,26.56336562035842,-229.64381593039545,232.30390870358517,24.463290388991965,25.64778438096654,24.795627669279764,22.790936076810244,23.676279723466227,23.43420198522698,-232.70015859634898,235.1100899976432,27.31874726377298,28.54267429782392,28.137168804862576,26.31850902896693,27.003872168555343,27.900109705447864,-227.81173314385137,20.481317851165326,18.051483791497237,21.564929765402674,-3.922990750071443,-6.48540862791441,-2.7392185315182105,0.0
